* Measurement data measured by REW V5.19
* Source: ?ио??? (Umik-1  Gain: 18dB  , MICROPHONE (?б┬??), L, volume: 0.530
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS  With no timing reference
* Dated: Oct 12, 2021 10:59:11 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 87.4 dB
* Note: focus_l
* Measurement: L
* Smoothing: Variable
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1337.036133 91.842 -9.4918
1337.402344 91.847 -10.0552
1337.768555 91.853 -10.6185
1338.134766 91.858 -11.1818
1338.500977 91.864 -11.7450
1338.867188 91.870 -12.3081
1339.233398 91.875 -12.8711
1339.599609 91.881 -13.4340
1339.965820 91.886 -13.9967
1340.332031 91.891 -14.5593
1340.698242 91.897 -15.1218
1341.064453 91.902 -15.6842
1341.430664 91.907 -16.2465
1341.796875 91.913 -16.8086
1342.163086 91.918 -17.3706
1342.529297 91.923 -17.9324
1342.895508 91.928 -18.4940
1343.261719 91.934 -19.0555
1343.627930 91.939 -19.6168
1343.994141 91.944 -20.1780
1344.360352 91.949 -20.7389
1344.726562 91.954 -21.2997
1345.092773 91.959 -21.8602
1345.458984 91.964 -22.4207
1345.825195 91.969 -22.9808
1346.191406 91.974 -23.5408
1346.557617 91.979 -24.1005
1346.923828 91.984 -24.6599
1347.290039 91.989 -25.2191
1347.656250 91.993 -25.7781
1348.022461 91.998 -26.3368
1348.388672 92.003 -26.8953
1348.754883 92.008 -27.4535
1349.121094 92.012 -28.0115
1349.487305 92.017 -28.5692
1349.853516 92.022 -29.1267
1350.219727 92.026 -29.6838
1350.585938 92.031 -30.2407
1350.952148 92.036 -30.7972
1351.318359 92.040 -31.3535
1351.684570 92.045 -31.9094
1352.050781 92.049 -32.4651
1352.416992 92.053 -33.0204
1352.783203 92.058 -33.5754
1353.149414 92.062 -34.1301
1353.515625 92.067 -34.6844
1353.881836 92.071 -35.2384
1354.248047 92.075 -35.7920
1354.614258 92.079 -36.3453
1354.980469 92.084 -36.8983
1355.346680 92.088 -37.4509
1355.712891 92.092 -38.0032
1356.079102 92.096 -38.5551
1356.445312 92.100 -39.1064
1356.811523 92.104 -39.6575
1357.177734 92.108 -40.2081
1357.543945 92.112 -40.7584
1357.910156 92.116 -41.3082
1358.276367 92.120 -41.8577
1358.642578 92.124 -42.4066
1359.008789 92.128 -42.9552
1359.375000 92.132 -43.5033
1359.741211 92.136 -44.0510
1360.107422 92.140 -44.5983
1360.473633 92.143 -45.1451
1360.839844 92.147 -45.6915
1361.206055 92.151 -46.2374
1361.572266 92.154 -46.7828
1361.938477 92.158 -47.3279
1362.304688 92.162 -47.8724
1362.670898 92.165 -48.4165
1363.037109 92.169 -48.9601
1363.403320 92.172 -49.5032
1363.769531 92.176 -50.0458
1364.135742 92.179 -50.5879
1364.501953 92.183 -51.1294
1364.868164 92.186 -51.6704
1365.234375 92.190 -52.2109
1365.600586 92.193 -52.7510
1365.966797 92.196 -53.2904
1366.333008 92.200 -53.8293
1366.699219 92.203 -54.3678
1367.065430 92.206 -54.9056
1367.431641 92.209 -55.4430
1367.797852 92.212 -55.9797
1368.164062 92.216 -56.5160
1368.530273 92.219 -57.0516
1368.896484 92.222 -57.5867
1369.262695 92.225 -58.1212
1369.628906 92.228 -58.6552
1369.995117 92.231 -59.1885
1370.361328 92.234 -59.7212
1370.727539 92.237 -60.2533
1371.093750 92.240 -60.7848
1371.459961 92.243 -61.3158
1371.826172 92.245 -61.8462
1372.192383 92.248 -62.3760
1372.558594 92.251 -62.9050
1372.924805 92.254 -63.4335
1373.291016 92.257 -63.9613
1373.657227 92.259 -64.4885
1374.023438 92.262 -65.0151
1374.389648 92.265 -65.5411
1374.755859 92.267 -66.0664
1375.122070 92.270 -66.5911
1375.488281 92.272 -67.1151
1375.854492 92.275 -67.6384
1376.220703 92.277 -68.1611
1376.586914 92.280 -68.6831
1376.953125 92.282 -69.2046
1377.319336 92.285 -69.7251
1377.685547 92.287 -70.2451
1378.051758 92.289 -70.7644
1378.417969 92.292 -71.2832
1378.784180 92.294 -71.8010
1379.150391 92.296 -72.3184
1379.516602 92.299 -72.8347
1379.882812 92.301 -73.3506
1380.249023 92.303 -73.8657
1380.615234 92.305 -74.3801
1380.981445 92.307 -74.8938
1381.347656 92.309 -75.4067
1381.713867 92.311 -75.9189
1382.080078 92.313 -76.4304
1382.446289 92.315 -76.9412
1382.812500 92.317 -77.4512
1383.178711 92.319 -77.9604
1383.544922 92.321 -78.4690
1383.911133 92.323 -78.9768
1384.277344 92.325 -79.4839
1384.643555 92.327 -79.9902
1385.009766 92.329 -80.4956
1385.375977 92.330 -81.0005
1385.742188 92.332 -81.5044
1386.108398 92.334 -82.0078
1386.474609 92.336 -82.5103
1386.840820 92.337 -83.0120
1387.207031 92.339 -83.5129
1387.573242 92.340 -84.0132
1387.939453 92.342 -84.5125
1388.305664 92.344 -85.0110
1388.671875 92.345 -85.5088
1389.038086 92.347 -86.0059
1389.404297 92.348 -86.5020
1389.770508 92.350 -86.9973
1390.136719 92.351 -87.4919
1390.502930 92.352 -87.9858
1390.869141 92.354 -88.4785
1391.235352 92.355 -88.9707
1391.601562 92.356 -89.4622
1391.967773 92.358 -89.9526
1392.333984 92.359 -90.4424
1392.700195 92.360 -90.9312
1393.066406 92.361 -91.4192
1393.432617 92.362 -91.9062
1393.798828 92.364 -92.3926
1394.165039 92.365 -92.8782
1394.531250 92.366 -93.3628
1394.897461 92.367 -93.8467
1395.263672 92.368 -94.3296
1395.629883 92.369 -94.8120
1395.996094 92.370 -95.2932
1396.362305 92.371 -95.7737
1396.728516 92.372 -96.2534
1397.094727 92.372 -96.7319
1397.460938 92.373 -97.2100
1397.827148 92.374 -97.6870
1398.193359 92.375 -98.1631
1398.559570 92.376 -98.6382
1398.925781 92.376 -99.1128
1399.291992 92.377 -99.5862
1399.658203 92.378 -100.0588
1400.024414 92.378 -100.5308
1400.390625 92.379 -101.0015
1400.756836 92.380 -101.4717
1401.123047 92.380 -101.9407
1401.489258 92.381 -102.4089
1401.855469 92.381 -102.8765
1402.221680 92.382 -103.3428
1402.587891 92.382 -103.8083
1402.954102 92.383 -104.2729
1403.320312 92.383 -104.7368
1403.686523 92.384 -105.1997
1404.052734 92.384 -105.6616
1404.418945 92.384 -106.1228
1404.785156 92.385 -106.5830
1405.151367 92.385 -107.0422
1405.517578 92.385 -107.5005
1405.883789 92.385 -107.9580
1406.250000 92.385 -108.4146
1406.616211 92.386 -108.8701
1406.982422 92.386 -109.3250
1407.348633 92.386 -109.7788
1407.714844 92.386 -110.2317
1408.081055 92.386 -110.6836
1408.447266 92.386 -111.1348
1408.813477 92.386 -111.5847
1409.179688 92.386 -112.0339
1409.545898 92.386 -112.4822
1409.912109 92.386 -112.9297
1410.278320 92.386 -113.3760
1410.644531 92.386 -113.8213
1411.010742 92.385 -114.2661
1411.376953 92.385 -114.7095
1411.743164 92.385 -115.1523
1412.109375 92.385 -115.5942
1412.475586 92.385 -116.0349
1412.841797 92.384 -116.4749
1413.208008 92.384 -116.9138
1413.574219 92.384 -117.3518
1413.940430 92.383 -117.7888
1414.306641 92.383 -118.2251
1414.672852 92.382 -118.6602
1415.039062 92.382 -119.0942
1415.405273 92.381 -119.5278
1415.771484 92.381 -119.9600
1416.137695 92.380 -120.3916
1416.503906 92.380 -120.8218
1416.870117 92.379 -121.2515
1417.236328 92.379 -121.6802
1417.602539 92.378 -122.1077
1417.968750 92.377 -122.5342
1418.334961 92.377 -122.9600
1418.701172 92.376 -123.3848
1419.067383 92.375 -123.8086
1419.433594 92.374 -124.2314
1419.799805 92.373 -124.6533
1420.166016 92.373 -125.0742
1420.532227 92.372 -125.4941
1420.898438 92.371 -125.9131
1421.264648 92.370 -126.3313
1421.630859 92.369 -126.7485
1421.997070 92.368 -127.1646
1422.363281 92.367 -127.5796
1422.729492 92.366 -127.9939
1423.095703 92.365 -128.4072
1423.461914 92.364 -128.8193
1423.828125 92.363 -129.2310
1424.194336 92.362 -129.6411
1424.560547 92.360 -130.0508
1424.926758 92.359 -130.4590
1425.292969 92.358 -130.8667
1425.659180 92.357 -131.2729
1426.025391 92.356 -131.6787
1426.391602 92.354 -132.0833
1426.757812 92.353 -132.4868
1427.124023 92.352 -132.8896
1427.490234 92.350 -133.2915
1427.856445 92.349 -133.6921
1428.222656 92.347 -134.0918
1428.588867 92.346 -134.4907
1428.955078 92.344 -134.8887
1429.321289 92.343 -135.2854
1429.687500 92.341 -135.6812
1430.053711 92.340 -136.0762
1430.419922 92.338 -136.4702
1430.786133 92.337 -136.8633
1431.152344 92.335 -137.2554
1431.518555 92.333 -137.6465
1431.884766 92.331 -138.0366
1432.250977 92.330 -138.4258
1432.617188 92.328 -138.8140
1432.983398 92.326 -139.2012
1433.349609 92.324 -139.5874
1433.715820 92.323 -139.9727
1434.082031 92.321 -140.3569
1434.448242 92.319 -140.7405
1434.814453 92.317 -141.1230
1435.180664 92.315 -141.5044
1435.546875 92.313 -141.8848
1435.913086 92.311 -142.2644
1436.279297 92.309 -142.6431
1436.645508 92.307 -143.0205
1437.011719 92.305 -143.3970
1437.377930 92.303 -143.7727
1437.744141 92.300 -144.1475
1438.110352 92.298 -144.5212
1438.476562 92.296 -144.8940
1438.842773 92.294 -145.2659
1439.208984 92.292 -145.6367
1439.575195 92.289 -146.0066
1439.941406 92.287 -146.3755
1440.307617 92.285 -146.7434
1440.673828 92.282 -147.1104
1441.040039 92.280 -147.4766
1441.406250 92.278 -147.8418
1441.772461 92.275 -148.2058
1442.138672 92.273 -148.5688
1442.504883 92.270 -148.9312
1442.871094 92.268 -149.2925
1443.237305 92.265 -149.6528
1443.603516 92.263 -150.0122
1443.969727 92.260 -150.3706
1444.335938 92.257 -150.7280
1444.702148 92.255 -151.0845
1445.068359 92.252 -151.4399
1445.434570 92.249 -151.7944
1445.800781 92.246 -152.1482
1446.166992 92.244 -152.5010
1446.533203 92.241 -152.8525
1446.899414 92.238 -153.2034
1447.265625 92.235 -153.5532
1447.631836 92.232 -153.9021
1447.998047 92.229 -154.2500
1448.364258 92.226 -154.5972
1448.730469 92.224 -154.9431
1449.096680 92.221 -155.2881
1449.462891 92.217 -155.6323
1449.829102 92.214 -155.9756
1450.195312 92.211 -156.3179
1450.561523 92.208 -156.6592
1450.927734 92.205 -156.9995
1451.293945 92.202 -157.3389
1451.660156 92.199 -157.6775
1452.026367 92.196 -158.0151
1452.392578 92.192 -158.3516
1452.758789 92.189 -158.6875
1453.125000 92.186 -159.0220
1453.491211 92.182 -159.3560
1453.857422 92.179 -159.6890
1454.223633 92.176 -160.0208
1454.589844 92.172 -160.3518
1454.956055 92.169 -160.6819
1455.322266 92.165 -161.0112
1455.688477 92.162 -161.3394
1456.054688 92.158 -161.6665
1456.420898 92.155 -161.9932
1456.787109 92.151 -162.3184
1457.153320 92.148 -162.6431
1457.519531 92.144 -162.9668
1457.885742 92.140 -163.2893
1458.251953 92.137 -163.6111
1458.618164 92.133 -163.9319
1458.984375 92.129 -164.2520
1459.350586 92.125 -164.5708
1459.716797 92.122 -164.8889
1460.083008 92.118 -165.2061
1460.449219 92.114 -165.5225
1460.815430 92.110 -165.8376
1461.181641 92.106 -166.1521
1461.547852 92.102 -166.4656
1461.914062 92.098 -166.7783
1462.280273 92.094 -167.0898
1462.646484 92.090 -167.4006
1463.012695 92.086 -167.7104
1463.378906 92.082 -168.0195
1463.745117 92.078 -168.3276
1464.111328 92.074 -168.6348
1464.477539 92.070 -168.9409
1464.843750 92.066 -169.2466
1465.209961 92.061 -169.5508
1465.576172 92.057 -169.8545
1465.942383 92.053 -170.1572
1466.308594 92.049 -170.4590
1466.674805 92.044 -170.7598
1467.041016 92.040 -171.0601
1467.407227 92.035 -171.3589
1467.773438 92.031 -171.6572
1468.139648 92.027 -171.9546
1468.505859 92.022 -172.2510
1468.872070 92.018 -172.5466
1469.238281 92.013 -172.8413
1469.604492 92.009 -173.1353
1469.970703 92.004 -173.4282
1470.336914 91.999 -173.7202
1470.703125 91.995 -174.0112
1471.069336 91.990 -174.3015
1471.435547 91.985 -174.5908
1471.801758 91.981 -174.8794
1472.167969 91.976 -175.1672
1472.534180 91.971 -175.4541
1472.900391 91.966 -175.7400
1473.266602 91.962 -176.0249
1473.632812 91.957 -176.3091
1473.999023 91.952 -176.5925
1474.365234 91.947 -176.8750
1474.731445 91.942 -177.1567
1475.097656 91.937 -177.4375
1475.463867 91.932 -177.7173
1475.830078 91.927 -177.9963
1476.196289 91.922 -178.2744
1476.562500 91.917 -178.5518
1476.928711 91.912 -178.8284
1477.294922 91.907 -179.1040
1477.661133 91.901 -179.3789
1478.027344 91.896 -179.6528
1478.393555 91.891 -179.9258
1478.759766 91.886 179.8020
1479.125977 91.880 179.5305
1479.492188 91.875 179.2598
1479.858398 91.870 178.9902
1480.224609 91.864 178.7212
1480.590820 91.859 178.4531
1480.957031 91.854 178.1860
1481.323242 91.848 177.9194
1481.689453 91.843 177.6538
1482.055664 91.837 177.3892
1482.421875 91.832 177.1250
1482.788086 91.826 176.8621
1483.154297 91.821 176.5996
1483.520508 91.815 176.3384
1483.886719 91.809 176.0776
1484.252930 91.804 175.8179
1484.619141 91.798 175.5586
1484.985352 91.792 175.3005
1485.351562 91.787 175.0430
1485.717773 91.781 174.7866
1486.083984 91.775 174.5308
1486.450195 91.769 174.2759
1486.816406 91.763 174.0215
1487.182617 91.757 173.7681
1487.548828 91.751 173.5156
1487.915039 91.746 173.2637
1488.281250 91.740 173.0127
1488.647461 91.734 172.7627
1489.013672 91.728 172.5132
1489.379883 91.722 172.2646
1489.746094 91.715 172.0166
1490.112305 91.709 171.7695
1490.478516 91.703 171.5234
1490.844727 91.697 171.2778
1491.210938 91.691 171.0332
1491.577148 91.685 170.7893
1491.943359 91.678 170.5461
1492.309570 91.672 170.3037
1492.675781 91.666 170.0623
1493.041992 91.660 169.8213
1493.408203 91.653 169.5813
1493.774414 91.647 169.3420
1494.140625 91.640 169.1035
1494.506836 91.634 168.8657
1494.873047 91.628 168.6287
1495.239258 91.621 168.3926
1495.605469 91.615 168.1570
1495.971680 91.608 167.9224
1496.337891 91.601 167.6882
1496.704102 91.595 167.4551
1497.070312 91.588 167.2224
1497.436523 91.582 166.9907
1497.802734 91.575 166.7598
1498.168945 91.568 166.5293
1498.535156 91.562 166.2998
1498.901367 91.555 166.0713
1499.267578 91.548 165.8433
1499.633789 91.541 165.6157
1500.000000 91.534 165.3892
1500.366211 91.528 165.1636
1500.732422 91.521 164.9385
1501.098633 91.514 164.7139
1501.464844 91.507 164.4902
1501.831055 91.500 164.2671
1502.197266 91.493 164.0449
1502.563477 91.486 163.8232
1502.929688 91.479 163.6025
1503.295898 91.472 163.3823
1503.662109 91.465 163.1628
1504.028320 91.458 162.9441
1504.394531 91.450 162.7261
1504.760742 91.443 162.5088
1505.126953 91.436 162.2920
1505.493164 91.429 162.0762
1505.859375 91.422 161.8608
1506.225586 91.414 161.6465
1506.591797 91.407 161.4326
1506.958008 91.400 161.2192
1507.324219 91.392 161.0068
1507.690430 91.385 160.7949
1508.056641 91.378 160.5840
1508.422852 91.370 160.3735
1508.789062 91.363 160.1636
1509.155273 91.355 159.9546
1509.521484 91.348 159.7461
1509.887695 91.340 159.5381
1510.253906 91.333 159.3311
1510.620117 91.325 159.1245
1510.986328 91.317 158.9189
1511.352539 91.310 158.7136
1511.718750 91.302 158.5093
1512.084961 91.294 158.3052
1512.451172 91.287 158.1021
1512.817383 91.279 157.8994
1513.183594 91.271 157.6978
1513.549805 91.264 157.4963
1513.916016 91.256 157.2957
1514.282227 91.248 157.0957
1514.648438 91.240 156.8965
1515.014648 91.232 156.6978
1515.380859 91.224 156.4995
1515.747070 91.216 156.3020
1516.113281 91.208 156.1050
1516.479492 91.200 155.9087
1516.845703 91.192 155.7131
1517.211914 91.184 155.5181
1517.578125 91.176 155.3237
1517.944336 91.168 155.1299
1518.310547 91.160 154.9365
1518.676758 91.152 154.7441
1519.042969 91.144 154.5520
1519.409180 91.136 154.3606
1519.775391 91.128 154.1699
1520.141602 91.119 153.9795
1520.507812 91.111 153.7900
1520.874023 91.103 153.6011
1521.240234 91.095 153.4126
1521.606445 91.086 153.2246
1521.972656 91.078 153.0376
1522.338867 91.070 152.8508
1522.705078 91.061 152.6646
1523.071289 91.053 152.4790
1523.437500 91.044 152.2942
1523.803711 91.036 152.1099
1524.169922 91.028 151.9258
1524.536133 91.019 151.7427
1524.902344 91.011 151.5601
1525.268555 91.002 151.3779
1525.634766 90.993 151.1963
1526.000977 90.985 151.0151
1526.367188 90.976 150.8345
1526.733398 90.968 150.6548
1527.099609 90.959 150.4751
1527.465820 90.950 150.2964
1527.832031 90.942 150.1182
1528.198242 90.933 149.9402
1528.564453 90.924 149.7629
1528.930664 90.915 149.5862
1529.296875 90.907 149.4099
1529.663086 90.898 149.2341
1530.029297 90.889 149.0591
1530.395508 90.880 148.8843
1530.761719 90.871 148.7100
1531.127930 90.862 148.5364
1531.494141 90.854 148.3633
1531.860352 90.845 148.1904
1532.226562 90.836 148.0186
1532.592773 90.827 147.8467
1532.958984 90.818 147.6758
1533.325195 90.809 147.5049
1533.691406 90.800 147.3350
1534.057617 90.791 147.1650
1534.423828 90.782 146.9961
1534.790039 90.772 146.8271
1535.156250 90.763 146.6592
1535.522461 90.754 146.4912
1535.888672 90.745 146.3237
1536.254883 90.736 146.1570
1536.621094 90.727 145.9907
1536.987305 90.717 145.8247
1537.353516 90.708 145.6592
1537.719727 90.699 145.4941
1538.085938 90.690 145.3296
1538.452148 90.680 145.1655
1538.818359 90.671 145.0020
1539.184570 90.662 144.8386
1539.550781 90.652 144.6758
1539.916992 90.643 144.5134
1540.283203 90.634 144.3516
1540.649414 90.624 144.1899
1541.015625 90.615 144.0291
1541.381836 90.605 143.8684
1541.748047 90.596 143.7080
1542.114258 90.586 143.5483
1542.480469 90.577 143.3889
1542.846680 90.567 143.2300
1543.212891 90.558 143.0713
1543.579102 90.548 142.9131
1543.945312 90.539 142.7554
1544.311523 90.529 142.5981
1544.677734 90.519 142.4412
1545.043945 90.510 142.2847
1545.410156 90.500 142.1284
1545.776367 90.490 141.9727
1546.142578 90.481 141.8171
1546.508789 90.471 141.6621
1546.875000 90.461 141.5073
1547.241211 90.452 141.3530
1547.607422 90.442 141.1992
1547.973633 90.432 141.0457
1548.339844 90.422 140.8926
1548.706055 90.412 140.7397
1549.072266 90.403 140.5872
1549.438477 90.393 140.4351
1549.804688 90.383 140.2832
1550.170898 90.373 140.1318
1550.537109 90.363 139.9807
1550.903320 90.353 139.8301
1551.269531 90.343 139.6797
1551.635742 90.333 139.5295
1552.001953 90.323 139.3799
1552.368164 90.313 139.2305
1552.734375 90.303 139.0813
1553.100586 90.293 138.9326
1553.466797 90.283 138.7842
1553.833008 90.273 138.6357
1554.199219 90.263 138.4880
1554.565430 90.253 138.3403
1554.931641 90.243 138.1934
1555.297852 90.233 138.0464
1555.664062 90.223 137.8997
1556.030273 90.213 137.7534
1556.396484 90.203 137.6074
1556.762695 90.192 137.4614
1557.128906 90.182 137.3159
1557.495117 90.172 137.1709
1557.861328 90.162 137.0259
1558.227539 90.152 136.8813
1558.593750 90.141 136.7368
1558.959961 90.131 136.5928
1559.326172 90.121 136.4487
1559.692383 90.111 136.3052
1560.058594 90.100 136.1621
1560.424805 90.090 136.0190
1560.791016 90.080 135.8760
1561.157227 90.069 135.7334
1561.523438 90.059 135.5913
1561.889648 90.049 135.4492
1562.255859 90.038 135.3071
1562.622070 90.028 135.1655
1562.988281 90.017 135.0242
1563.354492 90.007 134.8828
1563.720703 89.997 134.7419
1564.086914 89.986 134.6011
1564.453125 89.976 134.4607
1564.819336 89.965 134.3203
1565.185547 89.955 134.1802
1565.551758 89.944 134.0403
1565.917969 89.934 133.9004
1566.284180 89.923 133.7610
1566.650391 89.913 133.6216
1567.016602 89.902 133.4824
1567.382812 89.892 133.3435
1567.749023 89.881 133.2046
1568.115234 89.870 133.0659
1568.481445 89.860 132.9277
1568.847656 89.849 132.7893
1569.213867 89.839 132.6514
1569.580078 89.828 132.5132
1569.946289 89.817 132.3755
1570.312500 89.807 132.2378
1570.678711 89.796 132.1006
1571.044922 89.785 131.9631
1571.411133 89.775 131.8259
1571.777344 89.764 131.6890
1572.143555 89.753 131.5520
1572.509766 89.743 131.4153
1572.875977 89.732 131.2788
1573.242188 89.721 131.1421
1573.608398 89.710 131.0059
1573.974609 89.700 130.8696
1574.340820 89.689 130.7334
1574.707031 89.678 130.5977
1575.073242 89.667 130.4617
1575.439453 89.657 130.3259
1575.805664 89.646 130.1902
1576.171875 89.635 130.0547
1576.538086 89.624 129.9189
1576.904297 89.613 129.7837
1577.270508 89.602 129.6484
1577.636719 89.592 129.5132
1578.002930 89.581 129.3779
1578.369141 89.570 129.2427
1578.735352 89.559 129.1079
1579.101562 89.548 128.9729
1579.467773 89.537 128.8379
1579.833984 89.526 128.7031
1580.200195 89.516 128.5684
1580.566406 89.505 128.4338
1580.932617 89.494 128.2993
1581.298828 89.483 128.1646
1581.665039 89.472 128.0300
1582.031250 89.461 127.8955
1582.397461 89.450 127.7612
1582.763672 89.439 127.6267
1583.129883 89.428 127.4922
1583.496094 89.417 127.3579
1583.862305 89.406 127.2236
1584.228516 89.395 127.0894
1584.594727 89.384 126.9551
1584.960938 89.373 126.8208
1585.327148 89.362 126.6865
1585.693359 89.351 126.5522
1586.059570 89.340 126.4180
1586.425781 89.329 126.2837
1586.791992 89.318 126.1494
1587.158203 89.307 126.0151
1587.524414 89.296 125.8809
1587.890625 89.285 125.7466
1588.256836 89.274 125.6121
1588.623047 89.263 125.4775
1588.989258 89.252 125.3433
1589.355469 89.241 125.2090
1589.721680 89.230 125.0742
1590.087891 89.219 124.9399
1590.454102 89.208 124.8052
1590.820312 89.196 124.6707
1591.186523 89.185 124.5361
1591.552734 89.174 124.4014
1591.918945 89.163 124.2666
1592.285156 89.152 124.1318
1592.651367 89.141 123.9971
1593.017578 89.130 123.8621
1593.383789 89.119 123.7271
1593.750000 89.108 123.5918
1594.116211 89.097 123.4568
1594.482422 89.085 123.3215
1594.848633 89.074 123.1860
1595.214844 89.063 123.0508
1595.581055 89.052 122.9153
1595.947266 89.041 122.7798
1596.313477 89.030 122.6440
1596.679688 89.019 122.5081
1597.045898 89.008 122.3721
1597.412109 88.996 122.2361
1597.778320 88.985 122.1001
1598.144531 88.974 121.9639
1598.510742 88.963 121.8274
1598.876953 88.952 121.6909
1599.243164 88.941 121.5542
1599.609375 88.930 121.4175
1599.975586 88.918 121.2805
1600.341797 88.907 121.1436
1600.708008 88.896 121.0063
1601.074219 88.885 120.8689
1601.440430 88.874 120.7314
1601.806641 88.863 120.5938
1602.172852 88.851 120.4561
1602.539062 88.840 120.3179
1602.905273 88.829 120.1797
1603.271484 88.818 120.0415
1603.637695 88.807 119.9028
1604.003906 88.796 119.7642
1604.370117 88.784 119.6255
1604.736328 88.773 119.4863
1605.102539 88.762 119.3472
1605.468750 88.751 119.2078
1605.834961 88.740 119.0681
1606.201172 88.729 118.9282
1606.567383 88.718 118.7883
1606.933594 88.706 118.6479
1607.299805 88.695 118.5078
1607.666016 88.684 118.3672
1608.032227 88.673 118.2261
1608.398438 88.662 118.0850
1608.764648 88.651 117.9438
1609.130859 88.639 117.8022
1609.497070 88.628 117.6606
1609.863281 88.617 117.5186
1610.229492 88.606 117.3765
1610.595703 88.595 117.2339
1610.961914 88.584 117.0913
1611.328125 88.573 116.9482
1611.694336 88.561 116.8052
1612.060547 88.550 116.6616
1612.426758 88.539 116.5181
1612.792969 88.528 116.3740
1613.159180 88.517 116.2300
1613.525391 88.506 116.0854
1613.891602 88.495 115.9404
1614.257812 88.483 115.7954
1614.624023 88.472 115.6501
1614.990234 88.461 115.5044
1615.356445 88.450 115.3586
1615.722656 88.439 115.2124
1616.088867 88.428 115.0659
1616.455078 88.417 114.9189
1616.821289 88.406 114.7720
1617.187500 88.395 114.6245
1617.553711 88.384 114.4771
1617.919922 88.372 114.3289
1618.286133 88.361 114.1807
1618.652344 88.350 114.0317
1619.018555 88.339 113.8828
1619.384766 88.328 113.7336
1619.750977 88.317 113.5840
1620.117188 88.306 113.4341
1620.483398 88.295 113.2837
1620.849609 88.284 113.1333
1621.215820 88.273 112.9822
1621.582031 88.262 112.8311
1621.948242 88.251 112.6792
1622.314453 88.240 112.5273
1622.680664 88.229 112.3750
1623.046875 88.218 112.2222
1623.413086 88.207 112.0693
1623.779297 88.196 111.9158
1624.145508 88.185 111.7620
1624.511719 88.174 111.6077
1624.877930 88.163 111.4531
1625.244141 88.152 111.2981
1625.610352 88.141 111.1428
1625.976562 88.130 110.9871
1626.342773 88.119 110.8311
1626.708984 88.108 110.6746
1627.075195 88.097 110.5176
1627.441406 88.086 110.3604
1627.807617 88.075 110.2026
1628.173828 88.064 110.0447
1628.540039 88.053 109.8862
1628.906250 88.042 109.7273
1629.272461 88.031 109.5681
1629.638672 88.021 109.4084
1630.004883 88.010 109.2483
1630.371094 87.999 109.0876
1630.737305 87.988 108.9268
1631.103516 87.977 108.7654
1631.469727 87.966 108.6035
1631.835938 87.955 108.4412
1632.202148 87.945 108.2783
1632.568359 87.934 108.1152
1632.934570 87.923 107.9517
1633.300781 87.912 107.7876
1633.666992 87.901 107.6230
1634.033203 87.890 107.4580
1634.399414 87.880 107.2925
1634.765625 87.869 107.1267
1635.131836 87.858 106.9604
1635.498047 87.847 106.7937
1635.864258 87.837 106.6265
1636.230469 87.826 106.4587
1636.596680 87.815 106.2905
1636.962891 87.804 106.1218
1637.329102 87.794 105.9526
1637.695312 87.783 105.7830
1638.061523 87.772 105.6128
1638.427734 87.762 105.4421
1638.793945 87.751 105.2710
1639.160156 87.740 105.0994
1639.526367 87.730 104.9272
1639.892578 87.719 104.7546
1640.258789 87.708 104.5815
1640.625000 87.698 104.4080
1640.991211 87.687 104.2339
1641.357422 87.677 104.0593
1641.723633 87.666 103.8840
1642.089844 87.655 103.7083
1642.456055 87.645 103.5320
1642.822266 87.634 103.3552
1643.188477 87.624 103.1780
1643.554688 87.613 103.0002
1643.920898 87.603 102.8220
1644.287109 87.592 102.6431
1644.653320 87.582 102.4636
1645.019531 87.571 102.2837
1645.385742 87.561 102.1033
1645.751953 87.550 101.9221
1646.118164 87.540 101.7405
1646.484375 87.529 101.5583
1646.850586 87.519 101.3757
1647.216797 87.508 101.1924
1647.583008 87.498 101.0085
1647.949219 87.488 100.8242
1648.315430 87.477 100.6392
1648.681641 87.467 100.4536
1649.047852 87.457 100.2676
1649.414062 87.446 100.0808
1649.780273 87.436 99.8936
1650.146484 87.426 99.7058
1650.512695 87.415 99.5173
1650.878906 87.405 99.3284
1651.245117 87.395 99.1387
1651.611328 87.384 98.9485
1651.977539 87.374 98.7578
1652.343750 87.364 98.5664
1652.709961 87.354 98.3745
1653.076172 87.344 98.1819
1653.442383 87.333 97.9888
1653.808594 87.323 97.7949
1654.174805 87.313 97.6006
1654.541016 87.303 97.4055
1654.907227 87.293 97.2100
1655.273438 87.283 97.0137
1655.639648 87.272 96.8169
1656.005859 87.262 96.6194
1656.372070 87.252 96.4214
1656.738281 87.242 96.2227
1657.104492 87.232 96.0234
1657.470703 87.222 95.8235
1657.836914 87.212 95.6230
1658.203125 87.202 95.4219
1658.569336 87.192 95.2200
1658.935547 87.182 95.0176
1659.301758 87.172 94.8145
1659.667969 87.162 94.6108
1660.034180 87.152 94.4065
1660.400391 87.142 94.2014
1660.766602 87.132 93.9958
1661.132812 87.122 93.7896
1661.499023 87.113 93.5825
1661.865234 87.103 93.3750
1662.231445 87.093 93.1667
1662.597656 87.083 92.9578
